id_user,bulan,wants_ratio,fixed_costs_ratio,savings_rate,wants_frequency,small_leaks_ratio,night_owl_spending,weekend_surge,early_month_depletion,balance_volatility,survival_mode_days
USR-008,1,0.04882444363325869,0.7303164294867067,0.34523114589665654,0.03125,0.09375,0.15625,0.9319705511009587,0.7215071610942247,0.26276597324412837,8
USR-008,2,0.14541659130082255,0.6702000175984055,0.1809159604863222,0.19047619047619047,0.14285714285714285,0.07142857142857142,0.7837780663524749,0.7926508936170213,0.3489620606468434,6
USR-008,3,0.14821303018594303,0.8260621977801711,0.0276080273556231,0.21428571428571427,0.17857142857142858,0.14285714285714285,0.9802466466864813,1.0034084437689967,0.27828792693297105,4
USR-009,1,0.12255065550582318,0.8774493444941767,0.007694655303030303,0.23529411764705882,0.17647058823529413,0.17647058823529413,1.394875258213414,0.9125835075757573,0.34126104953162806,5
USR-009,2,0.15915806576392488,0.7018806617785266,0.1376764015151515,0.24,0.32,0.08,1.203122695068982,0.981067306818182,0.34556159696288014,3
USR-009,3,0.4978598595263937,0.40196378625312873,0.09648321212121214,0.42857142857142855,0.19047619047619047,0.0,0.9988117248174189,0.6411562348484848,0.3341798587471297,1
USR-010,1,0.4195501880394797,0.5804498119605203,0.003561079470198675,0.47368421052631576,0.3157894736842105,0.0,1.1387904615213396,0.9948072317880794,0.06561835884388406,5
USR-010,2,0.900554419717603,0.09944558028239708,0.0010843311258278148,0.9473684210526315,0.3157894736842105,0.0,2.0742456771661106,0.9989156688741722,0.2714787312244271,3
USR-010,3,0.5831995323049858,0.41680046769501417,-0.0008560264900662248,0.6666666666666666,0.5666666666666667,0.1,1.3364454157988666,1.000444165562914,0.1618127150241154,2
USR-011,1,0.5925274950390215,0.35560968128140785,0.1908994641350211,0.36363636363636365,0.13636363636363635,0.045454545454545456,0.6398956899691634,0.9166309691139245,0.21710698408516396,6
USR-011,2,0.4118321443024109,0.5311654177903854,-0.04415800421940928,0.41025641025641024,0.23076923076923078,0.0,1.3216780961291894,1.123485029535865,0.22594495999868364,4
USR-011,3,0.3413410279017222,0.47268860951946123,0.3880240421940928,0.4782608695652174,0.21739130434782608,0.0,1.333337179970358,0.9518370295358649,0.1413194054249588,3
USR-012,1,0.2552362397597619,0.6002539101337757,0.14716616231884058,0.4090909090909091,0.13636363636363635,0.045454545454545456,0.4589191550506066,0.8983769507246376,0.25869101766194014,4
USR-012,2,0.1455309458187583,0.8544690541812415,0.00017239130434782609,0.1794871794871795,0.28205128205128205,0.07692307692307693,0.9771081087087597,0.47130961739130434,0.29706942508815026,7
USR-012,3,0.059496169203786836,0.8857613767334489,0.06946130434782609,0.1724137931034483,0.1724137931034483,0.2413793103448276,0.9548310616030815,0.8740066462608694,0.2650336383249182,5
USR-013,1,0.3391029739851597,0.30110363728154577,0.432646983805668,0.55,0.4,0.1,0.05682508192908856,0.9969263562753039,0.25826350102090984,5
USR-013,2,0.6875640030445251,0.31243599695547475,-0.00037126315789473704,0.7352941176470589,0.35294117647058826,0.029411764705882353,4.841431374962728,1.2212148259109312,0.21783263982661372,4
USR-013,3,0.3736917324084538,0.33349554654655145,0.3793358987854251,0.6470588235294118,0.4411764705882353,0.08823529411764706,0.6978720906767867,0.9998057287449392,0.31033687570959795,6
USR-014,1,0.1102611168729589,0.6065952006491626,0.28528857983193273,0.1875,0.1875,0.0,1.7774115402123363,0.9440653361344538,0.3718772730521164,4
USR-014,2,0.1612802514584195,0.8387197485415803,0.0018903991596638653,0.13636363636363635,0.18181818181818182,0.0,1.0770019569059368,0.9931774453781513,0.3054998091882785,4
USR-014,3,0.21452364866830242,0.7854763513316974,0.0023762436974789913,0.2857142857142857,0.19047619047619047,0.0,0.6990690213666875,0.9567500672268908,0.2651730480947059,8
USR-015,1,0.13817421982853484,0.560086300246603,0.6433570683229813,0.20689655172413793,0.1724137931034483,0.10344827586206896,0.4373792138011631,0.8884323726708073,0.32136593341983954,6
USR-015,2,0.22696027577953543,0.7224583840997378,0.073186,0.18181818181818182,0.2727272727272727,0.18181818181818182,3.3804212381052943,0.9944208074534161,0.15703380616918616,8
USR-015,3,0.23788283686826278,0.7621171631317372,0.02556062111801242,0.25925925925925924,0.07407407407407407,0.037037037037037035,1.5365733749597006,0.9313083043478262,0.2553271743598988,6
USR-016,1,0.12843617221759412,0.8715638277824059,0.003991364640883978,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.07949742127556494,0.9940480055248618,0.023963313270692416,3
USR-016,2,0.3657867264392045,0.5357914772777863,0.0987486906077348,0.375,0.1875,0.125,1.3999286897703487,0.9977421878453039,0.3283790671884493,2
USR-016,3,0.44879617150296336,0.5512038284970366,0.002835243093922652,0.3,0.25,0.1,1.2299611279697755,0.9067626022099446,0.24999294508300499,3
USR-017,1,0.280902057080585,0.7190979429194151,0.008962062222222221,0.2857142857142857,0.23809523809523808,0.047619047619047616,1.5447787564215538,0.5273272780444445,0.29413757018135034,3
USR-017,2,0.3249322254157257,0.2726773504863658,0.40319112,0.21428571428571427,0.21428571428571427,0.07142857142857142,0.3134643493205963,0.9217055822222222,0.2974477279032624,5
USR-017,3,0.1577743974217568,0.6870773249776381,0.15191967111111113,0.11764705882352941,0.11764705882352941,0.058823529411764705,1.7972588581679907,0.9371548399999998,0.30066947868186844,3
USR-018,1,0.16772112317655238,0.8322788768234477,0.004758578512396694,0.22727272727272727,0.045454545454545456,0.045454545454545456,1.0483412861715622,0.7937409173553719,0.2608345725703253,4
USR-018,2,0.1863254081365679,0.8136745918634323,-0.0009213471074380165,0.21052631578947367,0.21052631578947367,0.10526315789473684,1.0108732318761906,0.8962696322314049,0.23533015780103794,4
USR-018,3,0.4731939095768378,0.5268060904231622,0.007823694214876031,0.2727272727272727,0.13636363636363635,0.09090909090909091,0.6988639520704836,0.9743886859504133,0.3541793745632537,2
USR-019,1,0.45548819562561926,0.5445118043743807,0.003699802395209581,0.6190476190476191,0.38095238095238093,0.09523809523809523,0.0012000806553255417,0.9939504011976047,0.1674514110794365,6
USR-019,2,0.5314204780855302,0.35050807562467634,0.16301024550898202,0.6666666666666666,0.45454545454545453,0.09090909090909091,1.4504878869696023,0.9999950119760479,0.20993302137002834,4
USR-019,3,0.5169483003122751,0.4830516996877249,-0.0005515089820359284,0.5625,0.375,0.0625,12.846204582976533,0.6330976148503002,0.2946620570300703,3
USR-020,1,0.6929885043563566,0.27459188840804527,0.035142106628242076,0.6410256410256411,0.2564102564102564,0.05128205128205128,1.2971701787050376,0.8904480804034582,0.3568880968236996,7
USR-020,2,0.2569534341834145,0.6061147472985368,0.1614852478386167,0.21428571428571427,0.14285714285714285,0.023809523809523808,0.9767601239830976,0.8974657665706054,0.30030111156517303,7
USR-020,3,0.5431563112747487,0.4189699330764651,0.19343984149855908,0.46511627906976744,0.18604651162790697,0.09302325581395349,0.9411053490993847,0.9029473924495678,0.25598089579242245,4
USR-021,1,0.5093311288898998,0.4906688711100998,0.0912406985645933,0.6078431372549019,0.35294117647058826,0.0392156862745098,0.5667892163900352,0.9958628755980861,0.17016759026009662,11
USR-021,2,0.7025539291405944,0.2974460708594054,-0.08793819138755982,0.7272727272727273,0.45454545454545453,0.13636363636363635,1.1394941127768636,0.9980153588516747,0.28660335877025966,3
USR-021,3,0.5620124495481135,0.2993924291014927,0.17092506220095693,0.6666666666666666,0.36363636363636365,0.06060606060606061,1.9555577601736445,1.0007905119617226,0.20451333687633463,3
USR-022,1,0.2496700693327217,0.7204712480005218,0.06893811278195489,0.27586206896551724,0.20689655172413793,0.06896551724137931,0.610706744420378,0.9845957669172933,0.23150001500863393,4
USR-022,2,0.23281965453387757,0.4443219167749306,0.43203984962406017,0.19230769230769232,0.19230769230769232,0.19230769230769232,0.59459025349875,0.6147227894736843,0.28116122866899745,1
USR-022,3,0.12846259831425938,0.8715374016857406,0.0019183458646616542,0.1875,0.3125,0.09375,0.6015320855752304,0.5159128759398496,0.31235353455503867,5
USR-023,1,0.296181993394941,0.7038180066050591,0.011078785340314135,0.34615384615384615,0.15384615384615385,0.038461538461538464,1.7681518516511738,0.9475522408376965,0.2513369413685138,6
USR-023,2,0.479080142736999,0.4103948609502515,0.11067007853403142,0.5,0.2222222222222222,0.05555555555555555,0.7750555968092916,0.9980463193717278,0.24595311424529692,2
USR-023,3,0.2839240664065544,0.7160759335934456,0.04918877486910995,0.32,0.24,0.04,1.1172830145018284,0.9623682303664921,0.26187476264153353,6
USR-024,1,0.3162992921957166,0.6241346009847424,0.09215152647975079,0.325,0.175,0.1,1.5723906944719808,0.9066717196261683,0.2485468085612225,9
USR-024,2,0.5598645112529241,0.44013548874707575,-0.010653856697819314,0.43243243243243246,0.16216216216216217,0.08108108108108109,1.197375304997549,1.0101063738317757,0.21782054891456507,3
USR-024,3,0.5097713961341723,0.42987040386749786,0.06126232398753894,0.2962962962962963,0.2222222222222222,0.037037037037037035,1.0099519082401647,0.7965478847352024,0.27009296028387275,8
USR-025,1,0.058532077946756265,0.9414679220532439,0.0016493179012345678,0.08,0.32,0.04,0.29168143540118696,0.7868683950617285,0.34576516291853493,4
USR-025,2,0.3192459170598902,0.591689172355317,0.10382006172839506,0.13636363636363635,0.09090909090909091,0.0,1.031215721180375,0.8554136790123457,0.27287913843548833,4
USR-025,3,0.19994366611027026,0.8000563338897299,0.010090867283950616,0.2,0.13333333333333333,0.13333333333333333,0.4167950366418127,0.9889654907407406,0.41001283551785905,1
USR-026,1,0.1657984406599093,0.8342015593400904,0.0018649166666666666,0.6666666666666666,0.4,0.0,0.041135738230373226,0.997604948717949,0.03113543085599856,5
USR-026,2,0.7625905383342118,0.2374094616657883,1.806089743589755e-05,0.6818181818181818,0.18181818181818182,0.045454545454545456,11.400680248035817,0.997861048076923,0.35209191594467415,3
USR-026,3,0.5314306333436858,0.46856936665631443,0.00012049038461538442,0.7307692307692307,0.2692307692307692,0.0,1.5329119193223524,0.9967590512820512,0.15390071150525605,4
USR-027,1,0.6225614654734671,0.3464754956412419,0.04957442452830189,0.7428571428571429,0.37142857142857144,0.08571428571428572,0.02675551260569468,0.9971513207547169,0.19492828930326894,9
USR-027,2,0.6614475722642172,0.3385524277357829,0.0009610424528301887,0.6666666666666666,0.3333333333333333,0.02564102564102564,1.2018286083503043,1.2937438820754714,0.22609630348437582,6
USR-027,3,0.5126735365877352,0.48732646341226477,-0.0012528915094339624,0.75,0.5,0.03571428571428571,1.6044479013003192,1.0012528867924528,0.25336036891595193,2
USR-028,1,0.2429391405088932,0.7570608594911068,0.008137301369863013,0.21052631578947367,0.21052631578947367,0.0,2.0606561934135863,1.1870783789954338,0.2898691952322517,5
USR-028,2,0.12997901239577245,0.8700209876042277,-0.0020178675799086753,0.16666666666666666,0.16666666666666666,0.05555555555555555,1.0482618980862528,0.7059211735159817,0.3431416282357072,3
USR-028,3,0.385596804346349,0.614403195653651,-0.0028685479452054794,0.19230769230769232,0.11538461538461539,0.038461538461538464,0.9383384339610098,0.8714585567123263,0.19649036179545534,8
USR-029,1,0.22689944726239647,0.7731005527376035,0.002718572815533981,0.17391304347826086,0.2608695652173913,0.0,0.5007915805270104,0.9316504126213593,0.24950637776779083,5
USR-029,2,0.16941612666914507,0.8305838733308549,0.024757344660194174,0.1875,0.0625,0.0,1.0275420113993827,0.8342969972815532,0.27877186666667464,2
USR-029,3,0.14865977318886012,0.413996843143217,0.4527078640776699,0.16666666666666666,0.2777777777777778,0.0,0.9028725353156867,1.0024339466019418,0.3078572212880404,8
USR-030,1,0.39618676247054696,0.603813237529453,0.001783121387283237,0.6896551724137931,0.3448275862068966,0.06896551724137931,0.2336371454411964,0.8155467803468209,0.1923125850001085,5
USR-030,2,0.6742160524373326,0.28232080638542767,0.04677396531791908,0.6862745098039216,0.47058823529411764,0.058823529411764705,0.673086883629004,0.9943053757225434,0.2846080474728437,7
USR-030,3,0.6521270943615364,0.34787290563846346,-0.0015511387283236994,0.7083333333333334,0.25,0.08333333333333333,1.6459244029093125,0.999910965317919,0.13946023987784015,3
USR-031,1,0.7009884046768636,0.2990115953231364,0.007846924050632911,0.5882352941176471,0.35294117647058826,0.058823529411764705,0.6412426825761987,0.9417333670886078,0.24538799384849005,4
USR-031,2,0.4208497071221583,0.5791502928778417,-0.003880443037974683,0.5294117647058824,0.17647058823529413,0.0,1.414161895744424,0.9965141392405064,0.17250114368358352,2
USR-031,3,0.5628406884977828,0.43715931150221715,0.010831208860759492,0.625,0.3125,0.125,2.206272306010261,0.9923977531645568,0.08890921669971512,3
USR-032,1,0.8030013965606141,0.196998603439386,0.003749066265060241,0.7222222222222222,0.3333333333333333,0.0,0.0,0.9954086024096386,0.0797036955273585,3
USR-032,2,0.5802395707959709,0.41976042920402895,0.0038942891566265056,0.6296296296296297,0.37037037037037035,0.0,1.7269112377913824,0.9980835060240963,0.16004310132317157,6
USR-032,3,0.4635940045353017,0.5364059954646982,-0.004424349397590361,0.6176470588235294,0.3235294117647059,0.058823529411764705,1.6879218459429604,1.0017347891566266,0.14185117001595704,6
USR-033,1,0.2851152800435977,0.7148847199564023,0.1417587254237288,0.2903225806451613,0.16129032258064516,0.0967741935483871,0.5955960531284339,0.8136314896271184,0.15442818899519586,6
USR-033,2,0.3553098164474101,0.6446901835525898,-0.10622764745762711,0.20588235294117646,0.058823529411764705,0.0,1.4464534747373836,1.0826318983050847,0.29814388301149747,5
USR-033,3,0.1811338667480497,0.8188661332519503,-0.031914938983050846,0.17647058823529413,0.08823529411764706,0.14705882352941177,0.9222792907604701,0.9240282542372882,0.3303678050672157,8
USR-034,1,0.35067737412587535,0.6493226258741245,0.0016739716088328075,0.4473684210526316,0.2631578947368421,0.10526315789473684,1.0407400617252274,0.9251276813880126,0.25114538126591024,5
USR-034,2,0.5481984976926318,0.24672256653893948,0.19908582018927443,0.48,0.24,0.04,1.8113810216415036,0.9571327791798107,0.2298764891250523,5
USR-034,3,0.5283430269711462,0.4716569730288538,-0.00039347949526813907,0.5142857142857142,0.2857142857142857,0.05714285714285714,1.0378745691870308,0.8209893404416387,0.24470725827913004,4
USR-035,1,0.38604564255952123,0.6139543574404787,0.002042015923566879,0.42857142857142855,0.2857142857142857,0.03571428571428571,0.49034865222604684,0.7953301878980893,0.21237047518317534,4
USR-035,2,0.18082582878342143,0.8191741712165783,0.0015158566878980889,0.2608695652173913,0.21739130434782608,0.08695652173913043,2.6046239289132265,0.9454853408917201,0.20069800008288863,4
USR-035,3,0.2414907746580283,0.7585092253419716,0.007855299363057325,0.21875,0.15625,0.0625,0.9717694245962321,0.841166269713375,0.2871158258708509,6
USR-036,1,0.472007549247309,0.21417870159174685,0.31587079459459466,0.5789473684210527,0.2631578947368421,0.05263157894736842,0.0,0.996128956756757,0.38387803770748624,2
USR-036,2,0.723066856913529,0.276933143086471,1.3340540540540697e-05,0.78125,0.4375,0.0,0.8885254439395265,0.9918822810810811,0.26564845912279894,4
USR-036,3,0.6969673476487234,0.11561422437475698,0.24238696756756758,0.8620689655172413,0.41379310344827586,0.06896551724137931,1.1161805423795141,1.2922339135135135,0.26701198391809683,3
USR-037,1,0.1916286221396812,0.2305153423363295,0.5789210278745645,0.3333333333333333,0.2,0.06666666666666667,1.029988332444378,0.9938738675958189,0.37316612643825925,4
USR-037,2,0.2680805849130775,0.7319194150869226,-0.0003556759581881533,0.5714285714285714,0.21428571428571427,0.0,10.530868616670842,1.0003556724738676,0.09050864552040007,2
USR-037,3,0.45080661048905146,0.5491933895109486,0.0032508641114982577,0.44,0.28,0.04,3.1178085092486683,1.0827197456445994,0.31866717382846077,3
USR-038,1,0.07584815026948846,0.9241518497305116,0.002273942084942085,0.08333333333333333,0.16666666666666666,0.041666666666666664,2.1384317800259716,0.7118850772200772,0.28242103656610107,2
USR-038,2,0.17445570372169203,0.7787822547630252,0.05088566409266409,0.21052631578947367,0.10526315789473684,0.0,0.9496759832309767,0.9782995675675675,0.2964136674616362,1
USR-038,3,0.12252013617783307,0.4791230575767351,0.3988586332046332,0.125,0.2916666666666667,0.08333333333333333,0.6912328103487129,0.9018267606177608,0.25435984562392633,6
USR-039,1,0.2859544527830516,0.2040312923763501,0.5112068349514564,0.5294117647058824,0.35294117647058826,0.11764705882352941,0.0,0.9975660922330096,0.4052962142088462,1
USR-039,2,0.5519806463352629,0.3810974069164411,0.0878238155339806,0.7368421052631579,0.5,0.02631578947368421,2.2770864033475253,0.9972695631067962,0.17139432985009395,5
USR-039,3,0.5624798797858588,0.4375201202141413,-0.006084679611650486,0.65,0.25,0.05,0.8703442538276698,0.9964454466019418,0.21995089255166214,2
USR-040,1,0.38985778284018735,0.4273922926202182,0.24573305202312143,0.5,0.4117647058823529,0.11764705882352941,0.06499080314053789,0.9923308959537575,0.19349244815303998,7
USR-040,2,0.6902534670358722,0.30974653296412785,3.3687861271676676e-05,0.75,0.35,0.05,8.225689509909127,0.9995333468208092,0.010116859530738024,4
USR-040,3,0.6965352959144832,0.303464704085517,-3.8861271676300854e-05,0.5625,0.375,0.125,5.373643344361654,1.0000388612716762,0.046459373056408015,3
USR-041,1,0.3257578653533668,0.6742421346466334,0.24369314814814813,0.2692307692307692,0.23076923076923078,0.11538461538461539,1.628285532535544,0.9844943333333334,0.17078994144473036,6
USR-041,2,0.11789899520667117,0.2505243965156478,0.458403216931217,0.2,0.2,0.0,6.327508055204645,1.064572148148148,0.3776936649076852,3
USR-041,3,0.2014296061375282,0.7985703938624718,-0.004784825396825397,0.45454545454545453,0.36363636363636365,0.0,0.2291754327783527,0.9888990846560847,0.3194954003089187,4
USR-042,1,0.07067310008357762,0.9293268999164225,0.762325725308642,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0,0.9952381419753087,0.08491057170832426,0
USR-042,2,0.2590759122561208,0.6657689548376322,-0.6860330802469137,0.41379310344827586,0.3448275862068966,0.13793103448275862,2.021111085026408,0.9570961220987656,0.24180891237883706,5
USR-042,3,0.36864632707997247,0.2789917647975101,0.33866590740740743,0.5333333333333333,0.23333333333333334,0.13333333333333333,0.8473206497825342,0.8572670954320971,0.26551720885569485,6
USR-043,1,0.46171259849845786,0.5382874015015419,0.0020444838709677417,0.6071428571428571,0.35714285714285715,0.10714285714285714,1.3600767153055027,1.1992402943548388,0.3287412312048869,3
USR-043,2,0.5884560561096331,0.4115439438903666,0.009875612903225807,0.42857142857142855,0.3333333333333333,0.14285714285714285,0.7517231481606851,0.9840542016129034,0.3174588215593366,3
USR-043,3,0.47876446384490223,0.30452447377497904,0.21124639112903223,0.6190476190476191,0.09523809523809523,0.0,1.156950231526127,1.0044544556451611,0.188947967752042,2
USR-044,1,0.23339193195934319,0.766608068040657,0.016473260223048326,0.2,0.2,0.13333333333333333,1.307747201102793,0.8761370185873606,0.2002844978329968,9
USR-044,2,0.20245775936586707,0.7975422406341328,0.019973312267657993,0.23076923076923078,0.0,0.07692307692307693,0.6855184822770848,0.9764659851301115,0.34652103010186663,4
USR-044,3,0.20367772929718217,0.7963222707028177,-0.024172981412639405,0.14285714285714285,0.23809523809523808,0.0,0.8997511915869612,0.9307032972490704,0.25158971864933555,6
USR-045,1,0.4331890881684271,0.30911721284673566,0.25940159106529215,0.6875,0.3125,0.03125,0.3032307000336235,0.9960777353951892,0.32977256185773796,3
USR-045,2,0.4877029518829164,0.23280722151833474,0.27910535395189,0.6923076923076923,0.38461538461538464,0.11538461538461539,3.068130021611562,1.0005336116838488,0.08228391076901435,4
USR-045,3,0.4912293204298287,0.30026686180773193,0.20850265292096218,0.65,0.25,0.1,1.8156861297939164,0.9988411855670105,0.41775598710936535,3
USR-046,1,0.15097767049386457,0.5160928668807218,0.4441904357541899,0.13636363636363635,0.22727272727272727,0.045454545454545456,0.5009761578414155,0.9709320614525139,0.25929788136943105,5
USR-046,2,0.33798815094479456,0.5926179771275337,0.0787653407821229,0.2631578947368421,0.21052631578947367,0.0,1.6871769490319237,0.9366573240223461,0.23961811177600675,4
USR-046,3,0.15435558432035715,0.6914436443018808,0.14780701117318434,0.2,0.3,0.0,1.2414308246721781,0.9766923184357541,0.23213409114567837,2
USR-047,1,0.4195212678284396,0.39425138314414504,0.22694559064327482,0.43478260869565216,0.21739130434782608,0.13043478260869565,0.8654640262926949,0.9795422222222222,0.29427963944524665,4
USR-047,2,0.6562844802044219,0.3204594816938053,-0.011098941520467833,0.5135135135135135,0.2702702702702703,0.08108108108108109,0.8084263596025408,0.9901642028070174,0.26387044787005687,6
USR-047,3,0.4596145132009096,0.5403854867990902,-0.0002945672514619883,0.5,0.23333333333333334,0.1,0.7422643272118901,0.8848348976608187,0.35296901243553425,4
USR-048,1,0.6377069087746251,0.362293091225375,0.0026009113924050633,0.68,0.32,0.0,0.13664343171186566,0.9943265147679324,0.1732124441827364,2
USR-048,2,0.3955654091132402,0.5259523566246861,0.10900147679324894,0.5555555555555556,0.2222222222222222,0.1111111111111111,1.51769406194144,0.9993499282700422,0.1401742457384382,4
USR-048,3,0.659702863812691,0.1779056942358954,0.16099078059071728,0.6666666666666666,0.2916666666666667,0.125,3.5060658986391333,1.0006772573839662,0.14323944420378346,4
USR-049,1,0.3633555879871268,0.6366444120128734,0.005523263157894737,0.4074074074074074,0.25925925925925924,0.0,0.7174342000194238,0.9963382526315789,0.21480372864094657,5
USR-049,2,0.1604851004244934,0.8395148995755065,0.0010012052631578942,0.3888888888888889,0.3333333333333333,0.1111111111111111,0.7602408684308689,0.9973096684210527,0.24036777284088287,1
USR-049,3,0.09801942787219321,0.9019805721278069,0.0012721052631578947,0.08333333333333333,0.25,0.0,1.0449078514783148,0.9836239894736841,0.273063027534149,2
USR-050,1,0.14450040359834634,0.8554995964016536,0.004991392215568862,0.16129032258064516,0.06451612903225806,0.0,0.7831423378404937,0.296323,0.2954719252423308,2
USR-050,2,0.19564034952833687,0.8043596504716632,0.09211488023952095,0.25806451612903225,0.1935483870967742,0.03225806451612903,0.7898281600866147,0.8929062334131734,0.29789155728037825,7
USR-050,3,0.27246494852533343,0.7275350514746667,-0.09557973952095809,0.17857142857142858,0.21428571428571427,0.03571428571428571,2.247872737390159,0.9018964009580821,0.2636435096610621,8
USR-051,1,0.775980098636551,0.22401990136344904,0.014018816546762588,0.7619047619047619,0.23809523809523808,0.0,0.06695164991533596,0.997379334532374,0.3984027589128239,2
USR-051,2,0.6468799893480911,0.27801048236665415,0.06554724100719424,0.675,0.35,0.075,1.6002786071588206,1.0236342985611508,0.291523710426158,6
USR-051,3,0.6858823203438928,0.3141176796561074,-0.0002668956834532375,0.6585365853658537,0.3170731707317073,0.14634146341463414,2.8710606274179877,1.3129525683453236,0.11718111343703058,7
USR-052,1,0.08993229745009597,0.9100677025499039,0.007004717514124294,0.09090909090909091,0.22727272727272727,0.045454545454545456,0.4888398887397513,0.669995464858758,0.13487989882932114,7
USR-052,2,0.37606821516797206,0.6239317848320277,-0.001161056497175141,0.35,0.1,0.05,0.7346710547192702,0.9990542824858756,0.3708122792545913,3
USR-052,3,0.35995591497931057,0.6400440850206893,0.005337474576271186,0.42857142857142855,0.2857142857142857,0.0,1.0392694822082778,0.9107118248587571,0.3152302192455281,4
USR-053,1,0.05982501125910351,0.9401749887408966,0.0020533194888178916,0.11764705882352941,0.29411764705882354,0.23529411764705882,0.5060907655447446,0.993794051118211,0.3109442037225117,4
USR-053,2,0.16192294267447863,0.8380770573255213,0.02834415015974441,0.1111111111111111,0.16666666666666666,0.05555555555555555,1.6964315068709652,0.6008071979552714,0.27326131762389877,5
USR-053,3,0.06185839251853397,0.9381416074814659,-0.016168600638977636,0.1111111111111111,0.07407407407407407,0.07407407407407407,0.7578603064217191,0.9672419968051117,0.30912252510497285,6
USR-054,1,0.46289568230741474,0.5371043176925855,0.08576229100529101,0.4,0.28,0.12,0.9660534734045152,0.9833975291005291,0.20797048038318455,8
USR-054,2,0.6128827208384583,0.3871172791615416,-0.08249965079365079,0.5714285714285714,0.07142857142857142,0.0,1.9903120379111525,1.039146142857143,0.32544157573254384,3
USR-054,3,0.263002100811855,0.7369978991881451,0.004793915343915344,0.5,0.5714285714285714,0.07142857142857142,16.562643107488658,0.977346402116402,0.034016701824555684,5
